trade_no,entry_time,exit_time,dir,entry_px,exit_px,pnl
5051,2026-05-03 18:45:00,2026-05-03 22:30:00,SHORT,2330.98,2346.39,-15.41
5052,2026-05-03 22:30:00,2026-05-03 23:15:00,LONG,2346.39,2326.65,-19.74
5053,2026-05-03 23:15:00,2026-05-04 01:30:00,SHORT,2326.65,2327.21,-0.56
5054,2026-05-04 01:30:00,2026-05-04 03:45:00,LONG,2327.21,2385.12,57.91
5055,2026-05-04 03:45:00,2026-05-04 04:30:00,SHORT,2385.12,2392.19,-7.07
5056,2026-05-04 04:30:00,2026-05-04 05:15:00,LONG,2392.19,2377.7,-14.49
5057,2026-05-04 05:15:00,2026-05-04 07:30:00,SHORT,2377.7,2368.04,9.66
5058,2026-05-04 07:30:00,2026-05-04 08:15:00,LONG,2368.04,2360.33,-7.71
5059,2026-05-04 08:15:00,2026-05-04 09:45:00,SHORT,2360.33,2368.71,-8.38
5060,2026-05-04 09:45:00,2026-05-04 10:30:00,LONG,2368.71,2341.46,-27.25
5061,2026-05-04 10:30:00,2026-05-04 11:15:00,SHORT,2341.46,2337.05,4.41
5062,2026-05-04 11:15:00,2026-05-04 15:45:00,LONG,2337.05,2350.1,13.05
5063,2026-05-04 15:45:00,2026-05-04 16:30:00,SHORT,2350.1,2359.32,-9.22
5064,2026-05-04 16:30:00,2026-05-04 18:45:00,LONG,2359.32,2361.41,2.09
5065,2026-05-04 18:45:00,2026-05-04 21:45:00,SHORT,2361.41,2360.89,0.52
5066,2026-05-04 21:45:00,2026-05-04 22:30:00,LONG,2360.89,2355.04,-5.85
5067,2026-05-04 22:30:00,2026-05-05 00:45:00,SHORT,2355.04,2358.83,-3.79
5068,2026-05-05 00:45:00,2026-05-05 03:00:00,LONG,2358.83,2372.84,14.01
5069,2026-05-05 03:00:00,2026-05-05 03:45:00,SHORT,2372.84,2382.43,-9.59
5070,2026-05-05 03:45:00,2026-05-05 04:30:00,LONG,2382.43,2379.18,-3.25
5071,2026-05-05 04:30:00,2026-05-05 07:30:00,SHORT,2379.18,2385.76,-6.58
5072,2026-05-05 07:30:00,2026-05-05 09:00:00,LONG,2385.76,2368.9,-16.86
5073,2026-05-05 09:00:00,2026-05-05 10:30:00,SHORT,2368.9,2376.35,-7.45
5074,2026-05-05 10:30:00,2026-05-05 13:30:00,LONG,2376.35,2389.64,13.29
5075,2026-05-05 13:30:00,2026-05-05 15:45:00,SHORT,2389.64,2381.31,8.33
5076,2026-05-05 15:45:00,2026-05-05 16:30:00,LONG,2381.31,2361.96,-19.35
5077,2026-05-05 16:30:00,2026-05-05 18:45:00,SHORT,2361.96,2372.28,-10.32
5078,2026-05-05 18:45:00,2026-05-05 21:45:00,LONG,2372.28,2375.43,3.15
5079,2026-05-05 21:45:00,2026-05-05 22:30:00,SHORT,2375.43,2361.74,13.69
5080,2026-05-05 22:30:00,2026-05-06 00:00:00,LONG,2361.74,2364.37,2.63
5081,2026-05-06 00:00:00,2026-05-06 00:45:00,SHORT,2364.37,2364.63,-0.26
5082,2026-05-06 00:45:00,2026-05-06 04:30:00,LONG,2364.63,2371.4,6.77
5083,2026-05-06 04:30:00,2026-05-06 06:00:00,SHORT,2371.4,2363.21,8.19
5084,2026-05-06 06:00:00,2026-05-06 12:00:00,LONG,2363.21,2403.01,39.8
5085,2026-05-06 12:00:00,2026-05-06 12:45:00,SHORT,2403.01,2405.11,-2.1
5086,2026-05-06 12:45:00,2026-05-06 13:30:00,LONG,2405.11,2377.37,-27.74
5087,2026-05-06 13:30:00,2026-05-06 15:45:00,SHORT,2377.37,2359.1,18.27
5088,2026-05-06 15:45:00,2026-05-06 16:30:00,LONG,2359.1,2358.89,-0.21
5089,2026-05-06 16:30:00,2026-05-06 17:15:00,SHORT,2358.89,2353.8,5.09
5090,2026-05-06 17:15:00,2026-05-06 18:00:00,LONG,2353.8,2349.46,-4.34
5091,2026-05-06 18:00:00,2026-05-06 20:15:00,SHORT,2349.46,2352.65,-3.19
5092,2026-05-06 20:15:00,2026-05-06 22:30:00,LONG,2352.65,2348.13,-4.52
5093,2026-05-06 22:30:00,2026-05-07 00:00:00,SHORT,2348.13,2350.0,-1.87
5094,2026-05-07 00:00:00,2026-05-07 00:45:00,LONG,2350.0,2329.65,-20.35
5095,2026-05-07 00:45:00,2026-05-07 03:00:00,SHORT,2329.65,2319.82,9.83
5096,2026-05-07 03:00:00,2026-05-07 08:15:00,LONG,2319.82,2337.62,17.8
5097,2026-05-07 08:15:00,2026-05-07 11:15:00,SHORT,2337.62,2328.07,9.55
5098,2026-05-07 11:15:00,2026-05-07 13:30:00,LONG,2328.07,2314.81,-13.26
5099,2026-05-07 13:30:00,2026-05-07 15:45:00,SHORT,2314.81,2294.82,19.99
5100,2026-05-07 15:45:00,2026-05-07 18:45:00,LONG,2294.82,2296.19,1.37
5101,2026-05-07 18:45:00,2026-05-07 20:15:00,SHORT,2296.19,2294.43,1.76
5102,2026-05-07 20:15:00,2026-05-07 21:00:00,LONG,2294.43,2286.46,-7.97
5103,2026-05-07 21:00:00,2026-05-07 23:15:00,SHORT,2286.46,2289.35,-2.89
5104,2026-05-07 23:15:00,2026-05-08 00:45:00,LONG,2289.35,2286.83,-2.52
5105,2026-05-08 00:45:00,2026-05-08 03:45:00,SHORT,2286.83,2278.76,8.07
5106,2026-05-08 03:45:00,2026-05-08 06:00:00,LONG,2278.76,2276.18,-2.58
5107,2026-05-08 06:00:00,2026-05-08 08:15:00,SHORT,2276.18,2281.48,-5.3
5108,2026-05-08 08:15:00,2026-05-08 09:45:00,LONG,2281.48,2284.34,2.86
5109,2026-05-08 09:45:00,2026-05-08 11:15:00,SHORT,2284.34,2292.91,-8.57
5110,2026-05-08 11:15:00,2026-05-08 12:45:00,LONG,2292.91,2284.53,-8.38
5111,2026-05-08 12:45:00,2026-05-08 14:15:00,SHORT,2284.53,2281.48,3.05
5112,2026-05-08 14:15:00,2026-05-08 19:30:00,LONG,2281.48,2315.99,34.51
5113,2026-05-08 19:30:00,2026-05-08 21:45:00,SHORT,2315.99,2314.63,1.36
5114,2026-05-08 21:45:00,2026-05-08 22:30:00,LONG,2314.63,2312.07,-2.56
5115,2026-05-08 22:30:00,2026-05-09 00:45:00,SHORT,2312.07,2308.55,3.52
5116,2026-05-09 00:45:00,2026-05-09 03:45:00,LONG,2308.55,2315.33,6.78
5117,2026-05-09 03:45:00,2026-05-09 07:30:00,SHORT,2315.33,2315.99,-0.66
5118,2026-05-09 07:30:00,2026-05-09 09:00:00,LONG,2315.99,2315.34,-0.65
5119,2026-05-09 09:00:00,2026-05-09 11:15:00,SHORT,2315.34,2315.2,0.14
5120,2026-05-09 11:15:00,2026-05-09 12:45:00,LONG,2315.2,2316.54,1.34
5121,2026-05-09 12:45:00,2026-05-09 15:45:00,SHORT,2316.54,2317.63,-1.09
5122,2026-05-09 15:45:00,2026-05-09 18:00:00,LONG,2317.63,2330.06,12.43
5123,2026-05-09 18:00:00,2026-05-09 22:30:00,SHORT,2330.06,2332.43,-2.37
5124,2026-05-09 22:30:00,2026-05-09 23:15:00,LONG,2332.43,2326.39,-6.04
5125,2026-05-09 23:15:00,2026-05-10 00:45:00,SHORT,2326.39,2323.89,2.5
5126,2026-05-10 00:45:00,2026-05-10 01:30:00,LONG,2323.89,2319.95,-3.94
5127,2026-05-10 01:30:00,2026-05-10 03:00:00,SHORT,2319.95,2328.13,-8.18
5128,2026-05-10 03:00:00,2026-05-10 05:15:00,LONG,2328.13,2328.93,0.8
5129,2026-05-10 05:15:00,2026-05-10 06:45:00,SHORT,2328.93,2329.3,-0.37
5130,2026-05-10 06:45:00,2026-05-10 09:45:00,LONG,2329.3,2328.22,-1.08
5131,2026-05-10 09:45:00,2026-05-10 12:00:00,SHORT,2328.22,2323.59,4.63
5132,2026-05-10 12:00:00,2026-05-10 14:15:00,LONG,2323.59,2327.58,3.99
5133,2026-05-10 14:15:00,2026-05-10 15:00:00,SHORT,2327.58,2335.28,-7.7
5134,2026-05-10 15:00:00,2026-05-10 17:15:00,LONG,2335.28,2355.86,20.58
5135,2026-05-10 17:15:00,2026-05-10 18:00:00,SHORT,2355.86,2365.5,-9.64
5136,2026-05-10 18:00:00,2026-05-10 18:45:00,LONG,2365.5,2358.54,-6.96
5137,2026-05-10 18:45:00,2026-05-10 19:30:00,SHORT,2358.54,2365.07,-6.53
5138,2026-05-10 19:30:00,2026-05-10 20:15:00,LONG,2365.07,2353.55,-11.52
5139,2026-05-10 20:15:00,2026-05-10 21:45:00,SHORT,2353.55,2330.8,22.75
5140,2026-05-10 21:45:00,2026-05-11 00:00:00,LONG,2330.8,2363.12,32.32
5141,2026-05-11 00:00:00,2026-05-11 01:30:00,SHORT,2363.12,2358.54,4.58
5142,2026-05-11 01:30:00,2026-05-11 02:15:00,LONG,2358.54,2350.19,-8.35
5143,2026-05-11 02:15:00,2026-05-11 04:30:00,SHORT,2350.19,2335.0,15.19
5144,2026-05-11 04:30:00,2026-05-11 06:45:00,LONG,2335.0,2333.48,-1.52
5145,2026-05-11 06:45:00,2026-05-11 08:15:00,SHORT,2333.48,2327.81,5.67
5146,2026-05-11 08:15:00,2026-05-11 09:00:00,LONG,2327.81,2336.62,8.81
5147,2026-05-11 09:00:00,2026-05-11 09:45:00,SHORT,2336.62,2336.08,0.54
5148,2026-05-11 09:45:00,2026-05-11 11:15:00,LONG,2336.08,2333.4,-2.68
5149,2026-05-11 11:15:00,2026-05-11 12:00:00,SHORT,2333.4,2330.13,3.27
5150,2026-05-11 12:00:00,2026-05-11 12:45:00,LONG,2330.13,2329.5,-0.63
5151,2026-05-11 12:45:00,2026-05-11 14:15:00,SHORT,2329.5,2313.13,16.37
5152,2026-05-11 14:15:00,2026-05-11 15:00:00,LONG,2313.13,2321.16,8.03
5153,2026-05-11 15:00:00,2026-05-11 15:45:00,SHORT,2321.16,2333.48,-12.32
5154,2026-05-11 15:45:00,2026-05-11 17:15:00,LONG,2333.48,2329.57,-3.91
5155,2026-05-11 17:15:00,2026-05-11 18:00:00,SHORT,2329.57,2340.89,-11.32
5156,2026-05-11 18:00:00,2026-05-11 18:45:00,LONG,2340.89,2335.35,-5.54
5157,2026-05-11 18:45:00,2026-05-11 21:45:00,SHORT,2335.35,2340.71,-5.36
5158,2026-05-11 21:45:00,2026-05-11 22:30:00,LONG,2340.71,2340.77,0.06
5159,2026-05-11 22:30:00,2026-05-12 00:00:00,SHORT,2340.77,2336.32,4.45
5160,2026-05-12 00:00:00,2026-05-12 00:45:00,LONG,2336.32,2333.54,-2.78
5161,2026-05-12 00:45:00,2026-05-12 02:15:00,SHORT,2333.54,2314.84,18.7
5162,2026-05-12 02:15:00,2026-05-12 06:00:00,LONG,2314.84,2311.92,-2.92
5163,2026-05-12 06:00:00,2026-05-12 09:45:00,SHORT,2311.92,2292.84,19.08
5164,2026-05-12 09:45:00,2026-05-12 10:30:00,LONG,2292.84,2284.99,-7.85
5165,2026-05-12 10:30:00,2026-05-12 12:00:00,SHORT,2284.99,2288.09,-3.1
5166,2026-05-12 12:00:00,2026-05-12 12:45:00,LONG,2288.09,2288.97,0.88
5167,2026-05-12 12:45:00,2026-05-12 14:15:00,SHORT,2288.97,2273.66,15.31
5168,2026-05-12 14:15:00,2026-05-12 15:00:00,LONG,2273.66,2272.4,-1.26
5169,2026-05-12 15:00:00,2026-05-12 16:30:00,SHORT,2272.4,2264.81,7.59
5170,2026-05-12 16:30:00,2026-05-12 21:45:00,LONG,2264.81,2285.4,20.59
5171,2026-05-12 21:45:00,2026-05-13 00:45:00,SHORT,2285.4,2281.56,3.84
5172,2026-05-13 00:45:00,2026-05-13 03:00:00,LONG,2281.56,2293.42,11.86
5173,2026-05-13 03:00:00,2026-05-13 03:45:00,SHORT,2293.42,2301.77,-8.35
5174,2026-05-13 03:45:00,2026-05-13 05:15:00,LONG,2301.77,2301.97,0.2
5175,2026-05-13 05:15:00,2026-05-13 06:45:00,SHORT,2301.97,2301.84,0.13
5176,2026-05-13 06:45:00,2026-05-13 07:30:00,LONG,2301.84,2300.94,-0.9
5177,2026-05-13 07:30:00,2026-05-13 08:15:00,SHORT,2300.94,2303.03,-2.09
5178,2026-05-13 08:15:00,2026-05-13 10:30:00,LONG,2303.03,2306.95,3.92
5179,2026-05-13 10:30:00,2026-05-13 15:00:00,SHORT,2306.95,2257.65,49.3
5180,2026-05-13 15:00:00,2026-05-13 15:45:00,LONG,2257.65,2236.49,-21.16
5181,2026-05-13 15:45:00,2026-05-13 16:30:00,SHORT,2236.49,2252.15,-15.66
5182,2026-05-13 16:30:00,2026-05-13 19:30:00,LONG,2252.15,2255.85,3.7
5183,2026-05-13 19:30:00,2026-05-13 20:15:00,SHORT,2255.85,2260.24,-4.39
5184,2026-05-13 20:15:00,2026-05-13 21:45:00,LONG,2260.24,2255.79,-4.45
5185,2026-05-13 21:45:00,2026-05-13 23:15:00,SHORT,2255.79,2257.61,-1.82
5186,2026-05-13 23:15:00,2026-05-14 01:30:00,LONG,2257.61,2262.98,5.37
5187,2026-05-14 01:30:00,2026-05-14 04:30:00,SHORT,2262.98,2253.67,9.31
5188,2026-05-14 04:30:00,2026-05-14 06:45:00,LONG,2253.67,2267.71,14.04
5189,2026-05-14 06:45:00,2026-05-14 08:15:00,SHORT,2267.71,2266.47,1.24
5190,2026-05-14 08:15:00,2026-05-14 09:00:00,LONG,2266.47,2264.48,-1.99
5191,2026-05-14 09:00:00,2026-05-14 10:30:00,SHORT,2264.48,2257.52,6.96
5192,2026-05-14 10:30:00,2026-05-14 11:15:00,LONG,2257.52,2257.0,-0.52
5193,2026-05-14 11:15:00,2026-05-14 12:45:00,SHORT,2257.0,2261.48,-4.48
5194,2026-05-14 12:45:00,2026-05-14 17:15:00,LONG,2261.48,2298.6,37.12
5195,2026-05-14 17:15:00,2026-05-14 18:00:00,SHORT,2298.6,2315.46,-16.86
5196,2026-05-14 18:00:00,2026-05-14 18:45:00,LONG,2315.46,2309.63,-5.83
5197,2026-05-14 18:45:00,2026-05-14 21:00:00,SHORT,2309.63,2293.03,16.6
5198,2026-05-14 21:00:00,2026-05-14 22:30:00,LONG,2293.03,2299.51,6.48
5199,2026-05-14 22:30:00,2026-05-15 03:00:00,SHORT,2299.51,2274.62,24.89
5200,2026-05-15 03:00:00,2026-05-15 03:45:00,LONG,2274.62,2273.34,-1.28
5201,2026-05-15 03:45:00,2026-05-15 06:45:00,SHORT,2273.34,2255.35,17.99
5202,2026-05-15 06:45:00,2026-05-15 08:15:00,LONG,2255.35,2253.98,-1.37
5203,2026-05-15 08:15:00,2026-05-15 11:15:00,SHORT,2253.98,2260.21,-6.23
5204,2026-05-15 11:15:00,2026-05-15 12:00:00,LONG,2260.21,2251.85,-8.36
5205,2026-05-15 12:00:00,2026-05-15 15:45:00,SHORT,2251.85,2222.85,29.0
5206,2026-05-15 15:45:00,2026-05-15 18:45:00,LONG,2222.85,2228.36,5.51
5207,2026-05-15 18:45:00,2026-05-15 22:30:00,SHORT,2228.36,2222.99,5.37
5208,2026-05-15 22:30:00,2026-05-16 00:00:00,LONG,2222.99,2228.35,5.36
5209,2026-05-16 00:00:00,2026-05-16 02:15:00,SHORT,2228.35,2228.62,-0.27
5210,2026-05-16 02:15:00,2026-05-16 03:45:00,LONG,2228.62,2228.01,-0.61
5211,2026-05-16 03:45:00,2026-05-16 05:15:00,SHORT,2228.01,2226.53,1.48
5212,2026-05-16 05:15:00,2026-05-16 06:00:00,LONG,2226.53,2222.79,-3.74
5213,2026-05-16 06:00:00,2026-05-16 11:15:00,SHORT,2222.79,2178.4,44.39
5214,2026-05-16 11:15:00,2026-05-16 12:00:00,LONG,2178.4,2176.94,-1.46
5215,2026-05-16 12:00:00,2026-05-16 12:45:00,SHORT,2176.94,2176.5,0.44
5216,2026-05-16 12:45:00,2026-05-16 14:15:00,LONG,2176.5,2176.71,0.21
5217,2026-05-16 14:15:00,2026-05-16 15:00:00,SHORT,2176.71,2179.08,-2.37
5218,2026-05-16 15:00:00,2026-05-16 16:30:00,LONG,2179.08,2171.96,-7.12
5219,2026-05-16 16:30:00,2026-05-16 17:15:00,SHORT,2171.96,2178.7,-6.74
5220,2026-05-16 17:15:00,2026-05-16 23:15:00,LONG,2178.7,2182.08,3.38
5221,2026-05-16 23:15:00,2026-05-17 03:00:00,SHORT,2182.08,2177.43,4.65
5222,2026-05-17 03:00:00,2026-05-17 06:00:00,LONG,2177.43,2186.92,9.49
5223,2026-05-17 06:00:00,2026-05-17 07:30:00,SHORT,2186.92,2185.84,1.08
5224,2026-05-17 07:30:00,2026-05-17 08:15:00,LONG,2185.84,2184.56,-1.28
5225,2026-05-17 08:15:00,2026-05-17 09:00:00,SHORT,2184.56,2188.8,-4.24
5226,2026-05-17 09:00:00,2026-05-17 09:45:00,LONG,2188.8,2190.23,1.43
5227,2026-05-17 09:45:00,2026-05-17 10:30:00,SHORT,2190.23,2194.61,-4.38
5228,2026-05-17 10:30:00,2026-05-17 11:15:00,LONG,2194.61,2188.61,-6.0
5229,2026-05-17 11:15:00,2026-05-17 12:00:00,SHORT,2188.61,2192.59,-3.98
5230,2026-05-17 12:00:00,2026-05-17 13:30:00,LONG,2192.59,2193.37,0.78
5231,2026-05-17 13:30:00,2026-05-17 15:45:00,SHORT,2193.37,2186.51,6.86
5232,2026-05-17 15:45:00,2026-05-17 17:15:00,LONG,2186.51,2179.61,-6.9
5233,2026-05-17 17:15:00,2026-05-17 18:00:00,SHORT,2179.61,2183.76,-4.15
5234,2026-05-17 18:00:00,2026-05-17 20:15:00,LONG,2183.76,2188.92,5.16
5235,2026-05-17 20:15:00,2026-05-17 21:45:00,SHORT,2188.92,2191.81,-2.89
5236,2026-05-17 21:45:00,2026-05-17 22:30:00,LONG,2191.81,2182.32,-9.49
5237,2026-05-17 22:30:00,2026-05-18 02:15:00,SHORT,2182.32,2120.31,62.01
5238,2026-05-18 02:15:00,2026-05-18 03:00:00,LONG,2120.31,2118.07,-2.24
5239,2026-05-18 03:00:00,2026-05-18 03:45:00,SHORT,2118.07,2118.44,-0.37
5240,2026-05-18 03:45:00,2026-05-18 04:30:00,LONG,2118.44,2122.06,3.62
5241,2026-05-18 04:30:00,2026-05-18 05:15:00,SHORT,2122.06,2124.04,-1.98
5242,2026-05-18 05:15:00,2026-05-18 06:00:00,LONG,2124.04,2118.54,-5.5
5243,2026-05-18 06:00:00,2026-05-18 06:45:00,SHORT,2118.54,2119.03,-0.49
5244,2026-05-18 06:45:00,2026-05-18 09:45:00,LONG,2119.03,2116.88,-2.15
5245,2026-05-18 09:45:00,2026-05-18 12:00:00,SHORT,2116.88,2143.91,-27.03
5246,2026-05-18 12:00:00,2026-05-18 13:30:00,LONG,2143.91,2125.78,-18.13
5247,2026-05-18 13:30:00,2026-05-18 15:45:00,SHORT,2125.78,2107.48,18.3
5248,2026-05-18 15:45:00,2026-05-18 16:30:00,LONG,2107.48,2098.73,-8.75
5249,2026-05-18 16:30:00,2026-05-18 17:15:00,SHORT,2098.73,2107.28,-8.55
5250,2026-05-18 17:15:00,2026-05-18 18:45:00,LONG,2107.28,2081.32,-25.96
5251,2026-05-18 18:45:00,2026-05-18 19:30:00,SHORT,2081.32,2116.66,-35.34
5252,2026-05-18 19:30:00,2026-05-18 21:00:00,LONG,2116.66,2121.7,5.04
5253,2026-05-18 21:00:00,2026-05-18 21:45:00,SHORT,2121.7,2137.38,-15.68
5254,2026-05-18 21:45:00,2026-05-18 23:15:00,LONG,2137.38,2132.84,-4.54
5255,2026-05-18 23:15:00,2026-05-19 00:45:00,SHORT,2132.84,2135.88,-3.04
5256,2026-05-19 00:45:00,2026-05-19 01:30:00,LONG,2135.88,2131.2,-4.68
5257,2026-05-19 01:30:00,2026-05-19 03:45:00,SHORT,2131.2,2131.3,-0.1
5258,2026-05-19 03:45:00,2026-05-19 04:30:00,LONG,2131.3,2133.38,2.08
5259,2026-05-19 04:30:00,2026-05-19 06:00:00,SHORT,2133.38,2136.23,-2.85
5260,2026-05-19 06:00:00,2026-05-19 08:15:00,LONG,2136.23,2134.14,-2.09
5261,2026-05-19 08:15:00,2026-05-19 10:30:00,SHORT,2134.14,2109.73,24.41
5262,2026-05-19 10:30:00,2026-05-19 12:00:00,LONG,2109.73,2113.95,4.22
5263,2026-05-19 12:00:00,2026-05-19 12:45:00,SHORT,2113.95,2118.49,-4.54
5264,2026-05-19 12:45:00,2026-05-19 13:30:00,LONG,2118.49,2112.8,-5.69
5265,2026-05-19 13:30:00,2026-05-19 15:45:00,SHORT,2112.8,2110.19,2.61
5266,2026-05-19 15:45:00,2026-05-19 18:00:00,LONG,2110.19,2117.95,7.76
5267,2026-05-19 18:00:00,2026-05-19 20:15:00,SHORT,2117.95,2115.61,2.34
5268,2026-05-19 20:15:00,2026-05-19 22:30:00,LONG,2115.61,2107.58,-8.03
5269,2026-05-19 22:30:00,2026-05-19 23:15:00,SHORT,2107.58,2115.85,-8.27
5270,2026-05-19 23:15:00,2026-05-20 00:00:00,LONG,2115.85,2104.96,-10.89
5271,2026-05-20 00:00:00,2026-05-20 00:45:00,SHORT,2104.96,2111.29,-6.33
5272,2026-05-20 00:45:00,2026-05-20 01:30:00,LONG,2111.29,2107.1,-4.19
5273,2026-05-20 01:30:00,2026-05-20 02:15:00,SHORT,2107.1,2112.36,-5.26
5274,2026-05-20 02:15:00,2026-05-20 03:00:00,LONG,2112.36,2107.75,-4.61
5275,2026-05-20 03:00:00,2026-05-20 03:45:00,SHORT,2107.75,2111.6,-3.85
5276,2026-05-20 03:45:00,2026-05-20 04:30:00,LONG,2111.6,2110.82,-0.78
5277,2026-05-20 04:30:00,2026-05-20 05:15:00,SHORT,2110.82,2124.22,-13.4
5278,2026-05-20 05:15:00,2026-05-20 08:15:00,LONG,2124.22,2131.49,7.27
5279,2026-05-20 08:15:00,2026-05-20 10:30:00,SHORT,2131.49,2132.59,-1.1
5280,2026-05-20 10:30:00,2026-05-20 11:15:00,LONG,2132.59,2128.11,-4.48
5281,2026-05-20 11:15:00,2026-05-20 12:00:00,SHORT,2128.11,2130.88,-2.77
5282,2026-05-20 12:00:00,2026-05-20 13:30:00,LONG,2130.88,2121.15,-9.73
5283,2026-05-20 13:30:00,2026-05-20 15:00:00,SHORT,2121.15,2129.67,-8.52
5284,2026-05-20 15:00:00,2026-05-20 16:30:00,LONG,2129.67,2135.52,5.85
5285,2026-05-20 16:30:00,2026-05-20 17:15:00,SHORT,2135.52,2145.3,-9.78
5286,2026-05-20 17:15:00,2026-05-20 18:00:00,LONG,2145.3,2137.91,-7.39
5287,2026-05-20 18:00:00,2026-05-20 19:30:00,SHORT,2137.91,2140.22,-2.31
5288,2026-05-20 19:30:00,2026-05-20 21:00:00,LONG,2140.22,2137.78,-2.44
5289,2026-05-20 21:00:00,2026-05-21 00:00:00,SHORT,2137.78,2132.56,5.22
5290,2026-05-21 00:00:00,2026-05-21 02:15:00,LONG,2132.56,2145.31,12.75
5291,2026-05-21 02:15:00,2026-05-21 03:45:00,SHORT,2145.31,2145.76,-0.45
5292,2026-05-21 03:45:00,2026-05-21 05:15:00,LONG,2145.76,2141.7,-4.06
5293,2026-05-21 05:15:00,2026-05-21 08:15:00,SHORT,2141.7,2141.48,0.22
5294,2026-05-21 08:15:00,2026-05-21 09:00:00,LONG,2141.48,2138.11,-3.37
5295,2026-05-21 09:00:00,2026-05-21 11:15:00,SHORT,2138.11,2117.96,20.15
5296,2026-05-21 11:15:00,2026-05-21 12:00:00,LONG,2117.96,2113.45,-4.51
5297,2026-05-21 12:00:00,2026-05-21 12:45:00,SHORT,2113.45,2117.22,-3.77
5298,2026-05-21 12:45:00,2026-05-21 16:30:00,LONG,2117.22,2123.93,6.71
5299,2026-05-21 16:30:00,2026-05-21 17:15:00,SHORT,2123.93,2147.41,-23.48
5300,2026-05-21 17:15:00,2026-05-21 18:45:00,LONG,2147.41,2126.87,-20.54
5301,2026-05-21 18:45:00,2026-05-21 20:15:00,SHORT,2126.87,2138.49,-11.62
5302,2026-05-21 20:15:00,2026-05-21 21:00:00,LONG,2138.49,2138.55,0.06
5303,2026-05-21 21:00:00,2026-05-22 00:00:00,SHORT,2138.55,2130.66,7.89
5304,2026-05-22 00:00:00,2026-05-22 00:45:00,LONG,2130.66,2129.33,-1.33
5305,2026-05-22 00:45:00,2026-05-22 02:15:00,SHORT,2129.33,2136.87,-7.54
5306,2026-05-22 02:15:00,2026-05-22 04:30:00,LONG,2136.87,2134.48,-2.39
5307,2026-05-22 04:30:00,2026-05-22 07:30:00,SHORT,2134.48,2130.85,3.63
5308,2026-05-22 07:30:00,2026-05-22 08:15:00,LONG,2130.85,2132.11,1.26
5309,2026-05-22 08:15:00,2026-05-22 09:45:00,SHORT,2132.11,2123.98,8.13
5310,2026-05-22 09:45:00,2026-05-22 11:15:00,LONG,2123.98,2124.61,0.63
5311,2026-05-22 11:15:00,2026-05-22 12:00:00,SHORT,2124.61,2135.42,-10.81
5312,2026-05-22 12:00:00,2026-05-22 13:30:00,LONG,2135.42,2128.37,-7.05
5313,2026-05-22 13:30:00,2026-05-22 16:30:00,SHORT,2128.37,2119.66,8.71
5314,2026-05-22 16:30:00,2026-05-22 18:00:00,LONG,2119.66,2119.7,0.04
5315,2026-05-22 18:00:00,2026-05-22 21:00:00,SHORT,2119.7,2072.7,47.0
5316,2026-05-22 21:00:00,2026-05-22 22:30:00,LONG,2072.7,2069.29,-3.41
5317,2026-05-22 22:30:00,2026-05-22 23:15:00,SHORT,2069.29,2069.11,0.18
5318,2026-05-22 23:15:00,2026-05-23 00:00:00,LONG,2069.11,2066.76,-2.35
5319,2026-05-23 00:00:00,2026-05-23 01:30:00,SHORT,2066.76,2067.42,-0.66
5320,2026-05-23 01:30:00,2026-05-23 02:15:00,LONG,2067.42,2066.51,-0.91
5321,2026-05-23 02:15:00,2026-05-23 03:00:00,SHORT,2066.51,2069.75,-3.24
5322,2026-05-23 03:00:00,2026-05-23 04:30:00,LONG,2069.75,2065.74,-4.01
5323,2026-05-23 04:30:00,2026-05-23 09:00:00,SHORT,2065.74,2028.33,37.41
5324,2026-05-23 09:00:00,2026-05-23 12:00:00,LONG,2028.33,2029.18,0.85
5325,2026-05-23 12:00:00,2026-05-23 12:45:00,SHORT,2029.18,2031.07,-1.89
5326,2026-05-23 12:45:00,2026-05-23 15:45:00,LONG,2031.07,2060.27,29.2
5327,2026-05-23 15:45:00,2026-05-23 17:15:00,SHORT,2060.27,2064.15,-3.88
5328,2026-05-23 17:15:00,2026-05-23 21:45:00,LONG,2064.15,2116.84,52.69
5329,2026-05-23 21:45:00,2026-05-23 23:15:00,SHORT,2116.84,2116.98,-0.14
5330,2026-05-23 23:15:00,2026-05-24 00:00:00,LONG,2116.98,2115.89,-1.09
5331,2026-05-24 00:00:00,2026-05-24 00:45:00,SHORT,2115.89,2119.45,-3.56
5332,2026-05-24 00:45:00,2026-05-24 03:00:00,LONG,2119.45,2123.9,4.45
5333,2026-05-24 03:00:00,2026-05-24 06:00:00,SHORT,2123.9,2122.0,1.9
5334,2026-05-24 06:00:00,2026-05-24 07:30:00,LONG,2122.0,2122.01,0.01
5335,2026-05-24 07:30:00,2026-05-24 09:45:00,SHORT,2122.01,2123.41,-1.4
5336,2026-05-24 09:45:00,2026-05-24 12:45:00,LONG,2123.41,2119.97,-3.44
5337,2026-05-24 12:45:00,2026-05-24 15:00:00,SHORT,2119.97,2099.05,20.92
5338,2026-05-24 15:00:00,2026-05-24 15:45:00,LONG,2099.05,2095.84,-3.21
5339,2026-05-24 15:45:00,2026-05-24 16:30:00,SHORT,2095.84,2098.11,-2.27
5340,2026-05-24 16:30:00,2026-05-24 18:00:00,LONG,2098.11,2103.32,5.21
