Trade number,类型,日期和时间,信号,价格 USDT,大小（数量）,大小（价值）,Net PnL USDT,Net PnL %,有利波动 USDT,有利波动 %,不利波动 USDT,不利波动 %,Cumulative PnL USDT,Cumulative PnL %
4077,空头出场,2026-05-18 02:45,VltClsLE,2186.93,1,2180.17,-6.76,-0.31,1.04,0.05,-6.76,-0.31,3291.59,0.33
4077,空头进场,2026-05-18 02:15,VltClsSE,2180.17,1,2180.17,-6.76,-0.31,1.04,0.05,-6.76,-0.31,3291.59,0.33
4078,多头出场,2026-05-18 04:00,VltClsSE,2189.52,1,2186.93,2.59,0.12,6.75,0.31,0,0.00,3294.18,0.33
4078,多头进场,2026-05-18 02:45,VltClsLE,2186.93,1,2186.93,2.59,0.12,6.75,0.31,0,0.00,3294.18,0.33
4079,空头出场,2026-05-18 05:15,VltClsLE,2191.66,1,2189.52,-2.14,-0.10,2.54,0.12,-2.14,-0.10,3292.04,0.33
4079,空头进场,2026-05-18 04:00,VltClsSE,2189.52,1,2189.52,-2.14,-0.10,2.54,0.12,-2.14,-0.10,3292.04,0.33
4080,多头出场,2026-05-18 06:00,VltClsSE,2189.9,1,2191.66,-1.76,-0.08,3.16,0.14,-1.76,-0.08,3290.28,0.33
4080,多头进场,2026-05-18 05:15,VltClsLE,2191.66,1,2191.66,-1.76,-0.08,3.16,0.14,-1.76,-0.08,3290.28,0.33
4081,空头出场,2026-05-18 09:45,VltClsLE,2116.75,1,2189.9,73.15,3.34,98.42,4.49,0,0.00,3363.43,0.34
4081,空头进场,2026-05-18 06:00,VltClsSE,2189.9,1,2189.9,73.15,3.34,98.42,4.49,0,0.00,3363.43,0.34
4082,多头出场,2026-05-18 12:15,VltClsSE,2117.92,1,2116.75,1.17,0.06,7.25,0.34,-3.97,-0.19,3364.6,0.34
4082,多头进场,2026-05-18 09:45,VltClsLE,2116.75,1,2116.75,1.17,0.06,7.25,0.34,-3.97,-0.19,3364.6,0.34
4083,空头出场,2026-05-18 12:30,VltClsLE,2119.87,1,2117.92,-1.95,-0.09,3.68,0.17,-1.95,-0.09,3362.65,0.34
4083,空头进场,2026-05-18 12:15,VltClsSE,2117.92,1,2117.92,-1.95,-0.09,3.68,0.17,-1.95,-0.09,3362.65,0.34
4084,多头出场,2026-05-18 13:30,VltClsSE,2119.72,1,2119.87,-0.15,-0.01,5.96,0.28,-0.17,-0.01,3362.5,0.34
4084,多头进场,2026-05-18 12:30,VltClsLE,2119.87,1,2119.87,-0.15,-0.01,5.96,0.28,-0.17,-0.01,3362.5,0.34
4085,空头出场,2026-05-18 15:45,VltClsLE,2121.22,1,2119.72,-1.5,-0.07,9.72,0.46,-4.27,-0.20,3361,0.34
4085,空头进场,2026-05-18 13:30,VltClsSE,2119.72,1,2119.72,-1.5,-0.07,9.72,0.46,-4.27,-0.20,3361,0.34
4086,多头出场,2026-05-18 17:00,VltClsSE,2118.48,1,2121.22,-2.74,-0.13,2.83,0.13,-3.74,-0.18,3358.26,0.34
4086,多头进场,2026-05-18 15:45,VltClsLE,2121.22,1,2121.22,-2.74,-0.13,2.83,0.13,-3.74,-0.18,3358.26,0.34
4087,空头出场,2026-05-18 18:45,VltClsLE,2117,1,2118.48,1.48,0.07,5.83,0.28,-1.86,-0.09,3359.74,0.34
4087,空头进场,2026-05-18 17:00,VltClsSE,2118.48,1,2118.48,1.48,0.07,5.83,0.28,-1.86,-0.09,3359.74,0.34
4088,多头出场,2026-05-18 19:00,VltClsSE,2111.88,1,2117,-5.12,-0.24,0.32,0.02,-5.12,-0.24,3354.62,0.34
4088,多头进场,2026-05-18 18:45,VltClsLE,2117,1,2117,-5.12,-0.24,0.32,0.02,-5.12,-0.24,3354.62,0.34
4089,空头出场,2026-05-18 19:30,VltClsLE,2117.44,1,2111.88,-5.56,-0.26,1.38,0.07,-5.56,-0.26,3349.06,0.33
4089,空头进场,2026-05-18 19:00,VltClsSE,2111.88,1,2111.88,-5.56,-0.26,1.38,0.07,-5.56,-0.26,3349.06,0.33
4090,多头出场,2026-05-18 21:30,VltClsSE,2136.69,1,2117.44,19.25,0.91,39.8,1.88,0,0.00,3368.31,0.34
4090,多头进场,2026-05-18 19:30,VltClsLE,2117.44,1,2117.44,19.25,0.91,39.8,1.88,0,0.00,3368.31,0.34
4091,空头出场,2026-05-18 21:45,VltClsLE,2133.97,1,2136.69,2.72,0.13,16.44,0.77,0,0.00,3371.03,0.34
4091,空头进场,2026-05-18 21:30,VltClsSE,2136.69,1,2136.69,2.72,0.13,16.44,0.77,0,0.00,3371.03,0.34
4092,多头出场,2026-05-18 22:15,VltClsSE,2115.92,1,2133.97,-18.05,-0.85,3.38,0.16,-18.05,-0.85,3352.98,0.34
4092,多头进场,2026-05-18 21:45,VltClsLE,2133.97,1,2133.97,-18.05,-0.85,3.38,0.16,-18.05,-0.85,3352.98,0.34
4093,空头出场,2026-05-18 23:30,VltClsLE,2107.7,1,2115.92,8.22,0.39,22.15,1.05,-3.08,-0.15,3361.2,0.34
4093,空头进场,2026-05-18 22:15,VltClsSE,2115.92,1,2115.92,8.22,0.39,22.15,1.05,-3.08,-0.15,3361.2,0.34
4094,多头出场,2026-05-19 00:15,VltClsSE,2098.81,1,2107.7,-8.89,-0.42,3.49,0.17,-8.89,-0.42,3352.31,0.34
4094,多头进场,2026-05-18 23:30,VltClsLE,2107.7,1,2107.7,-8.89,-0.42,3.49,0.17,-8.89,-0.42,3352.31,0.34
4095,空头出场,2026-05-19 01:00,VltClsLE,2105.11,1,2098.81,-6.3,-0.30,8.25,0.39,-6.3,-0.30,3346.01,0.33
4095,空头进场,2026-05-19 00:15,VltClsSE,2098.81,1,2098.81,-6.3,-0.30,8.25,0.39,-6.3,-0.30,3346.01,0.33
4096,多头出场,2026-05-19 02:00,VltClsSE,2103.53,1,2105.11,-1.58,-0.08,5.08,0.24,-2.69,-0.13,3344.43,0.33
4096,多头进场,2026-05-19 01:00,VltClsLE,2105.11,1,2105.11,-1.58,-0.08,5.08,0.24,-2.69,-0.13,3344.43,0.33
4097,空头出场,2026-05-19 03:00,VltClsLE,2089.49,1,2103.53,14.04,0.67,26.3,1.25,0,0.00,3358.47,0.34
4097,空头进场,2026-05-19 02:00,VltClsSE,2103.53,1,2103.53,14.04,0.67,26.3,1.25,0,0.00,3358.47,0.34
4098,多头出场,2026-05-19 04:45,VltClsSE,2115.54,1,2089.49,26.05,1.25,41.54,1.99,0,0.00,3384.52,0.34
4098,多头进场,2026-05-19 03:00,VltClsLE,2089.49,1,2089.49,26.05,1.25,41.54,1.99,0,0.00,3384.52,0.34
4099,空头出场,2026-05-19 05:00,VltClsLE,2123.64,1,2115.54,-8.1,-0.38,0.95,0.04,-8.1,-0.38,3376.42,0.34
4099,空头进场,2026-05-19 04:45,VltClsSE,2115.54,1,2115.54,-8.1,-0.38,0.95,0.04,-8.1,-0.38,3376.42,0.34
4100,多头出场,2026-05-19 07:45,VltClsSE,2130.97,1,2123.64,7.33,0.35,19.03,0.90,-1.95,-0.09,3383.75,0.34
4100,多头进场,2026-05-19 05:00,VltClsLE,2123.64,1,2123.64,7.33,0.35,19.03,0.90,-1.95,-0.09,3383.75,0.34
4101,空头出场,2026-05-19 08:00,VltClsLE,2133.54,1,2130.97,-2.57,-0.12,3.22,0.15,-2.57,-0.12,3381.18,0.34
4101,空头进场,2026-05-19 07:45,VltClsSE,2130.97,1,2130.97,-2.57,-0.12,3.22,0.15,-2.57,-0.12,3381.18,0.34
4102,多头出场,2026-05-19 09:15,VltClsSE,2129.57,1,2133.54,-3.97,-0.19,13.41,0.63,-3.97,-0.19,3377.21,0.34
4102,多头进场,2026-05-19 08:00,VltClsLE,2133.54,1,2133.54,-3.97,-0.19,13.41,0.63,-3.97,-0.19,3377.21,0.34
4103,空头出场,2026-05-19 09:30,VltClsLE,2132.79,1,2129.57,-3.22,-0.15,5.86,0.28,-3.22,-0.15,3373.99,0.34
4103,空头进场,2026-05-19 09:15,VltClsSE,2129.57,1,2129.57,-3.22,-0.15,5.86,0.28,-3.22,-0.15,3373.99,0.34
4104,多头出场,2026-05-19 09:45,VltClsSE,2125.18,1,2132.79,-7.61,-0.36,0.21,0.01,-7.61,-0.36,3366.38,0.34
4104,多头进场,2026-05-19 09:30,VltClsLE,2132.79,1,2132.79,-7.61,-0.36,0.21,0.01,-7.61,-0.36,3366.38,0.34
4105,空头出场,2026-05-19 10:15,VltClsLE,2131.59,1,2125.18,-6.41,-0.30,6.58,0.31,-6.41,-0.30,3359.97,0.34
4105,空头进场,2026-05-19 09:45,VltClsSE,2125.18,1,2125.18,-6.41,-0.30,6.58,0.31,-6.41,-0.30,3359.97,0.34
4106,多头出场,2026-05-19 12:15,VltClsSE,2131.18,1,2131.59,-0.41,-0.02,5.06,0.24,-9.53,-0.45,3359.56,0.34
4106,多头进场,2026-05-19 10:15,VltClsLE,2131.59,1,2131.59,-0.41,-0.02,5.06,0.24,-9.53,-0.45,3359.56,0.34
4107,空头出场,2026-05-19 12:30,VltClsLE,2134.24,1,2131.18,-3.06,-0.14,2.96,0.14,-3.06,-0.14,3356.5,0.34
4107,空头进场,2026-05-19 12:15,VltClsSE,2131.18,1,2131.18,-3.06,-0.14,2.96,0.14,-3.06,-0.14,3356.5,0.34
4108,多头出场,2026-05-19 13:00,VltClsSE,2130.07,1,2134.24,-4.17,-0.20,1.04,0.05,-4.17,-0.20,3352.33,0.34
4108,多头进场,2026-05-19 12:30,VltClsLE,2134.24,1,2134.24,-4.17,-0.20,1.04,0.05,-4.17,-0.20,3352.33,0.34
4109,空头出场,2026-05-19 13:30,VltClsLE,2134.07,1,2130.07,-4,-0.19,6.46,0.30,-4,-0.19,3348.33,0.33
4109,空头进场,2026-05-19 13:00,VltClsSE,2130.07,1,2130.07,-4,-0.19,6.46,0.30,-4,-0.19,3348.33,0.33
4110,多头出场,2026-05-19 16:00,VltClsSE,2137.58,1,2134.07,3.51,0.16,10.93,0.51,-1.69,-0.08,3351.84,0.34
4110,多头进场,2026-05-19 13:30,VltClsLE,2134.07,1,2134.07,3.51,0.16,10.93,0.51,-1.69,-0.08,3351.84,0.34
4111,空头出场,2026-05-19 16:30,VltClsLE,2138.33,1,2137.58,-0.75,-0.04,6.57,0.31,-0.75,-0.04,3351.09,0.34
4111,空头进场,2026-05-19 16:00,VltClsSE,2137.58,1,2137.58,-0.75,-0.04,6.57,0.31,-0.75,-0.04,3351.09,0.34
4112,多头出场,2026-05-19 17:15,VltClsSE,2127.28,1,2138.33,-11.05,-0.52,2.96,0.14,-11.05,-0.52,3340.04,0.33
4112,多头进场,2026-05-19 16:30,VltClsLE,2138.33,1,2138.33,-11.05,-0.52,2.96,0.14,-11.05,-0.52,3340.04,0.33
4113,空头出场,2026-05-19 18:45,VltClsLE,2115.02,1,2127.28,12.26,0.58,20.51,0.96,0,0.00,3352.3,0.34
4113,空头进场,2026-05-19 17:15,VltClsSE,2127.28,1,2127.28,12.26,0.58,20.51,0.96,0,0.00,3352.3,0.34
4114,多头出场,2026-05-19 21:00,VltClsSE,2115.81,1,2115.02,0.79,0.04,5.43,0.26,-6.38,-0.30,3353.09,0.34
4114,多头进场,2026-05-19 18:45,VltClsLE,2115.02,1,2115.02,0.79,0.04,5.43,0.26,-6.38,-0.30,3353.09,0.34
4115,空头出场,2026-05-19 21:30,VltClsLE,2111.75,1,2115.81,4.06,0.19,8.16,0.39,0,0.00,3357.15,0.34
4115,空头进场,2026-05-19 21:00,VltClsSE,2115.81,1,2115.81,4.06,0.19,8.16,0.39,0,0.00,3357.15,0.34
4116,多头出场,2026-05-19 22:00,VltClsSE,2111.41,1,2111.75,-0.34,-0.02,15.78,0.75,-0.34,-0.02,3356.81,0.34
4116,多头进场,2026-05-19 21:30,VltClsLE,2111.75,1,2111.75,-0.34,-0.02,15.78,0.75,-0.34,-0.02,3356.81,0.34
4117,空头出场,2026-05-20 00:30,VltClsLE,2116.86,1,2111.41,-5.45,-0.26,16.94,0.80,-5.45,-0.26,3351.36,0.34
4117,空头进场,2026-05-19 22:00,VltClsSE,2111.41,1,2111.41,-5.45,-0.26,16.94,0.80,-5.45,-0.26,3351.36,0.34
4118,多头出场,2026-05-20 01:30,VltClsSE,2115.64,1,2116.86,-1.22,-0.06,8.21,0.39,-1.22,-0.06,3350.14,0.34
4118,多头进场,2026-05-20 00:30,VltClsLE,2116.86,1,2116.86,-1.22,-0.06,8.21,0.39,-1.22,-0.06,3350.14,0.34
4119,空头出场,2026-05-20 03:00,VltClsLE,2119.3,1,2115.64,-3.66,-0.17,4.9,0.23,-3.98,-0.19,3346.48,0.33
4119,空头进场,2026-05-20 01:30,VltClsSE,2115.64,1,2115.64,-3.66,-0.17,4.9,0.23,-3.98,-0.19,3346.48,0.33
4120,多头出场,2026-05-20 03:15,VltClsSE,2117.92,1,2119.3,-1.38,-0.07,3.86,0.18,-1.38,-0.07,3345.1,0.33
4120,多头进场,2026-05-20 03:00,VltClsLE,2119.3,1,2119.3,-1.38,-0.07,3.86,0.18,-1.38,-0.07,3345.1,0.33
4121,空头出场,2026-05-20 06:30,VltClsLE,2107.52,1,2117.92,10.4,0.49,15.83,0.75,-2.67,-0.13,3355.5,0.34
4121,空头进场,2026-05-20 03:15,VltClsSE,2117.92,1,2117.92,10.4,0.49,15.83,0.75,-2.67,-0.13,3355.5,0.34
4122,多头出场,2026-05-20 07:45,VltClsSE,2111.9,1,2107.52,4.38,0.21,11.16,0.53,-2.86,-0.14,3359.88,0.34
4122,多头进场,2026-05-20 06:30,VltClsLE,2107.52,1,2107.52,4.38,0.21,11.16,0.53,-2.86,-0.14,3359.88,0.34
4123,空头出场,2026-05-20 08:30,VltClsLE,2113.2,1,2111.9,-1.3,-0.06,8.6,0.41,-2.21,-0.10,3358.58,0.34
4123,空头进场,2026-05-20 07:45,VltClsSE,2111.9,1,2111.9,-1.3,-0.06,8.6,0.41,-2.21,-0.10,3358.58,0.34
4124,多头出场,2026-05-20 09:15,VltClsSE,2110.1,1,2113.2,-3.1,-0.15,3.74,0.18,-4.84,-0.23,3355.48,0.34
4124,多头进场,2026-05-20 08:30,VltClsLE,2113.2,1,2113.2,-3.1,-0.15,3.74,0.18,-4.84,-0.23,3355.48,0.34
4125,空头出场,2026-05-20 09:45,VltClsLE,2112.92,1,2110.1,-2.82,-0.13,6.81,0.32,-2.82,-0.13,3352.66,0.34
4125,空头进场,2026-05-20 09:15,VltClsSE,2110.1,1,2110.1,-2.82,-0.13,6.81,0.32,-2.82,-0.13,3352.66,0.34
4126,多头出场,2026-05-20 10:30,VltClsSE,2106.25,1,2112.92,-6.67,-0.32,6.32,0.30,-6.67,-0.32,3345.99,0.33
4126,多头进场,2026-05-20 09:45,VltClsLE,2112.92,1,2112.92,-6.67,-0.32,6.32,0.30,-6.67,-0.32,3345.99,0.33
4127,空头出场,2026-05-20 11:15,VltClsLE,2111.19,1,2106.25,-4.94,-0.23,0.24,0.01,-4.94,-0.23,3341.05,0.33
4127,空头进场,2026-05-20 10:30,VltClsSE,2106.25,1,2106.25,-4.94,-0.23,0.24,0.01,-4.94,-0.23,3341.05,0.33
4128,多头出场,2026-05-20 12:30,VltClsSE,2110.04,1,2111.19,-1.15,-0.05,5.11,0.24,-1.15,-0.05,3339.9,0.33
4128,多头进场,2026-05-20 11:15,VltClsLE,2111.19,1,2111.19,-1.15,-0.05,5.11,0.24,-1.15,-0.05,3339.9,0.33
4129,空头出场,2026-05-20 13:00,VltClsLE,2115.58,1,2110.04,-5.54,-0.26,2.74,0.13,-5.54,-0.26,3334.36,0.33
4129,空头进场,2026-05-20 12:30,VltClsSE,2110.04,1,2110.04,-5.54,-0.26,2.74,0.13,-5.54,-0.26,3334.36,0.33
4130,多头出场,2026-05-20 15:00,VltClsSE,2130.64,1,2115.58,15.06,0.71,18.92,0.89,0,0.00,3349.42,0.33
4130,多头进场,2026-05-20 13:00,VltClsLE,2115.58,1,2115.58,15.06,0.71,18.92,0.89,0,0.00,3349.42,0.33
4131,空头出场,2026-05-20 15:15,VltClsLE,2135.04,1,2130.64,-4.4,-0.21,0.8,0.04,-4.4,-0.21,3345.02,0.33
4131,空头进场,2026-05-20 15:00,VltClsSE,2130.64,1,2130.64,-4.4,-0.21,0.8,0.04,-4.4,-0.21,3345.02,0.33
4132,多头出场,2026-05-20 15:45,VltClsSE,2129.49,1,2135.04,-5.55,-0.26,1.46,0.07,-5.55,-0.26,3339.47,0.33
4132,多头进场,2026-05-20 15:15,VltClsLE,2135.04,1,2135.04,-5.55,-0.26,1.46,0.07,-5.55,-0.26,3339.47,0.33
4133,空头出场,2026-05-20 16:30,VltClsLE,2134.66,1,2129.49,-5.17,-0.24,0.98,0.05,-5.17,-0.24,3334.3,0.33
4133,空头进场,2026-05-20 15:45,VltClsSE,2129.49,1,2129.49,-5.17,-0.24,0.98,0.05,-5.17,-0.24,3334.3,0.33
4134,多头出场,2026-05-20 16:45,VltClsSE,2133.48,1,2134.66,-1.18,-0.06,3.34,0.16,-1.18,-0.06,3333.12,0.33
4134,多头进场,2026-05-20 16:30,VltClsLE,2134.66,1,2134.66,-1.18,-0.06,3.34,0.16,-1.18,-0.06,3333.12,0.33
4135,空头出场,2026-05-20 18:00,VltClsLE,2132.16,1,2133.48,1.32,0.06,5.78,0.27,0,0.00,3334.44,0.33
4135,空头进场,2026-05-20 16:45,VltClsSE,2133.48,1,2133.48,1.32,0.06,5.78,0.27,0,0.00,3334.44,0.33
4136,多头出场,2026-05-20 19:30,VltClsSE,2125.79,1,2132.16,-6.37,-0.30,4.86,0.23,-6.37,-0.30,3328.07,0.33
4136,多头进场,2026-05-20 18:00,VltClsLE,2132.16,1,2132.16,-6.37,-0.30,4.86,0.23,-6.37,-0.30,3328.07,0.33
4137,空头出场,2026-05-20 20:00,VltClsLE,2130.97,1,2125.79,-5.18,-0.24,1.51,0.07,-5.18,-0.24,3322.89,0.33
4137,空头进场,2026-05-20 19:30,VltClsSE,2125.79,1,2125.79,-5.18,-0.24,1.51,0.07,-5.18,-0.24,3322.89,0.33
4138,多头出场,2026-05-20 20:15,VltClsSE,2127.84,1,2130.97,-3.13,-0.15,2.16,0.10,-3.13,-0.15,3319.76,0.33
4138,多头进场,2026-05-20 20:00,VltClsLE,2130.97,1,2130.97,-3.13,-0.15,2.16,0.10,-3.13,-0.15,3319.76,0.33
4139,空头出场,2026-05-20 20:45,VltClsLE,2135.5,1,2127.84,-7.66,-0.36,0.48,0.02,-7.66,-0.36,3312.1,0.33
4139,空头进场,2026-05-20 20:15,VltClsSE,2127.84,1,2127.84,-7.66,-0.36,0.48,0.02,-7.66,-0.36,3312.1,0.33
4140,多头出场,2026-05-20 21:15,VltClsSE,2127.02,1,2135.5,-8.48,-0.40,4.5,0.21,-8.48,-0.40,3303.62,0.33
4140,多头进场,2026-05-20 20:45,VltClsLE,2135.5,1,2135.5,-8.48,-0.40,4.5,0.21,-8.48,-0.40,3303.62,0.33
4141,空头出场,2026-05-20 21:45,VltClsLE,2126.47,1,2127.02,0.55,0.03,11.33,0.53,-1,-0.05,3304.17,0.33
4141,空头进场,2026-05-20 21:15,VltClsSE,2127.02,1,2127.02,0.55,0.03,11.33,0.53,-1,-0.05,3304.17,0.33
4142,多头出场,2026-05-20 22:00,VltClsSE,2114.01,1,2126.47,-12.46,-0.59,2.13,0.10,-12.46,-0.59,3291.71,0.33
4142,多头进场,2026-05-20 21:45,VltClsLE,2126.47,1,2126.47,-12.46,-0.59,2.13,0.10,-12.46,-0.59,3291.71,0.33
4143,空头出场,2026-05-20 22:15,VltClsLE,2129.87,1,2114.01,-15.86,-0.75,0.14,0.01,-15.86,-0.75,3275.85,0.33
4143,空头进场,2026-05-20 22:00,VltClsSE,2114.01,1,2114.01,-15.86,-0.75,0.14,0.01,-15.86,-0.75,3275.85,0.33
4144,多头出场,2026-05-21 00:15,VltClsSE,2131.45,1,2129.87,1.58,0.07,19.13,0.90,-1.23,-0.06,3277.43,0.33
4144,多头进场,2026-05-20 22:15,VltClsLE,2129.87,1,2129.87,1.58,0.07,19.13,0.90,-1.23,-0.06,3277.43,0.33
4145,空头出场,2026-05-21 00:30,VltClsLE,2134.8,1,2131.45,-3.35,-0.16,7.35,0.34,-3.35,-0.16,3274.08,0.33
4145,空头进场,2026-05-21 00:15,VltClsSE,2131.45,1,2131.45,-3.35,-0.16,7.35,0.34,-3.35,-0.16,3274.08,0.33
4146,多头出场,2026-05-21 04:15,VltClsSE,2136.57,1,2134.8,1.77,0.08,13.97,0.65,-5.69,-0.27,3275.85,0.33
4146,多头进场,2026-05-21 00:30,VltClsLE,2134.8,1,2134.8,1.77,0.08,13.97,0.65,-5.69,-0.27,3275.85,0.33
4147,空头出场,2026-05-21 06:15,VltClsLE,2126.05,1,2136.57,10.52,0.49,18.12,0.85,-2.02,-0.09,3286.37,0.33
4147,空头进场,2026-05-21 04:15,VltClsSE,2136.57,1,2136.57,10.52,0.49,18.12,0.85,-2.02,-0.09,3286.37,0.33
4148,多头出场,2026-05-21 09:15,VltClsSE,2144.7,1,2126.05,18.65,0.88,22.69,1.07,-3.46,-0.16,3305.02,0.33
4148,多头进场,2026-05-21 06:15,VltClsLE,2126.05,1,2126.05,18.65,0.88,22.69,1.07,-3.46,-0.16,3305.02,0.33
4149,空头出场,2026-05-21 10:15,VltClsLE,2147.07,1,2144.7,-2.37,-0.11,5.39,0.25,-12.8,-0.60,3302.65,0.33
4149,空头进场,2026-05-21 09:15,VltClsSE,2144.7,1,2144.7,-2.37,-0.11,5.39,0.25,-12.8,-0.60,3302.65,0.33
4150,多头出场,2026-05-21 12:30,VltClsSE,2142.88,1,2147.07,-4.19,-0.20,1.68,0.08,-6.22,-0.29,3298.46,0.33
4150,多头进场,2026-05-21 10:15,VltClsLE,2147.07,1,2147.07,-4.19,-0.20,1.68,0.08,-6.22,-0.29,3298.46,0.33
4151,空头出场,2026-05-21 13:00,VltClsLE,2147.33,1,2142.88,-4.45,-0.21,0.91,0.04,-4.45,-0.21,3294.01,0.33
4151,空头进场,2026-05-21 12:30,VltClsSE,2142.88,1,2142.88,-4.45,-0.21,0.91,0.04,-4.45,-0.21,3294.01,0.33
4152,多头出场,2026-05-21 13:45,VltClsSE,2137.42,1,2147.33,-9.91,-0.46,0.86,0.04,-9.91,-0.46,3284.1,0.33
4152,多头进场,2026-05-21 13:00,VltClsLE,2147.33,1,2147.33,-9.91,-0.46,0.86,0.04,-9.91,-0.46,3284.1,0.33
4153,空头出场,2026-05-21 15:45,VltClsLE,2135.31,1,2137.42,2.11,0.10,13.17,0.62,-1.19,-0.06,3286.21,0.33
4153,空头进场,2026-05-21 13:45,VltClsSE,2137.42,1,2137.42,2.11,0.10,13.17,0.62,-1.19,-0.06,3286.21,0.33
4154,多头出场,2026-05-21 16:15,VltClsSE,2141.9,1,2135.31,6.59,0.31,13.02,0.61,-0.3,-0.01,3292.8,0.33
4154,多头进场,2026-05-21 15:45,VltClsLE,2135.31,1,2135.31,6.59,0.31,13.02,0.61,-0.3,-0.01,3292.8,0.33
4155,空头出场,2026-05-21 20:30,VltClsLE,2115.97,1,2141.9,25.93,1.21,31.9,1.49,0,0.00,3318.73,0.33
4155,空头进场,2026-05-21 16:15,VltClsSE,2141.9,1,2141.9,25.93,1.21,31.9,1.49,0,0.00,3318.73,0.33
4156,多头出场,2026-05-21 21:30,VltClsSE,2116.16,1,2115.97,0.19,0.01,4.03,0.19,-0.67,-0.03,3318.92,0.33
4156,多头进场,2026-05-21 20:30,VltClsLE,2115.97,1,2115.97,0.19,0.01,4.03,0.19,-0.67,-0.03,3318.92,0.33
4157,空头出场,2026-05-21 21:45,VltClsLE,2111.47,1,2116.16,4.69,0.22,11.01,0.52,0,0.00,3323.61,0.33
4157,空头进场,2026-05-21 21:30,VltClsSE,2116.16,1,2116.16,4.69,0.22,11.01,0.52,0,0.00,3323.61,0.33
4158,多头出场,2026-05-21 22:15,VltClsSE,2113.53,1,2111.47,2.06,0.10,13.4,0.63,0,0.00,3325.67,0.33
4158,多头进场,2026-05-21 21:45,VltClsLE,2111.47,1,2111.47,2.06,0.10,13.4,0.63,0,0.00,3325.67,0.33
4159,空头出场,2026-05-21 23:00,VltClsLE,2129.46,1,2113.53,-15.93,-0.75,2.85,0.13,-15.93,-0.75,3309.74,0.33
4159,空头进场,2026-05-21 22:15,VltClsSE,2113.53,1,2113.53,-15.93,-0.75,2.85,0.13,-15.93,-0.75,3309.74,0.33
4160,多头出场,2026-05-21 23:30,VltClsSE,2128.67,1,2129.46,-0.79,-0.04,7.89,0.37,-0.79,-0.04,3308.95,0.33
4160,多头进场,2026-05-21 23:00,VltClsLE,2129.46,1,2129.46,-0.79,-0.04,7.89,0.37,-0.79,-0.04,3308.95,0.33
4161,空头出场,2026-05-22 01:00,VltClsLE,2132.92,1,2128.67,-4.25,-0.20,5.85,0.27,-9.38,-0.44,3304.7,0.33
4161,空头进场,2026-05-21 23:30,VltClsSE,2128.67,1,2128.67,-4.25,-0.20,5.85,0.27,-9.38,-0.44,3304.7,0.33
4162,多头出场,2026-05-22 02:45,VltClsSE,2133.99,1,2132.92,1.07,0.05,20.83,0.98,0,0.00,3305.77,0.33
4162,多头进场,2026-05-22 01:00,VltClsLE,2132.92,1,2132.92,1.07,0.05,20.83,0.98,0,0.00,3305.77,0.33
4163,空头出场,2026-05-22 03:00,VltClsLE,2133.83,1,2133.99,0.16,0.01,12.2,0.57,0,0.00,3305.93,0.33
4163,空头进场,2026-05-22 02:45,VltClsSE,2133.99,1,2133.99,0.16,0.01,12.2,0.57,0,0.00,3305.93,0.33
4164,多头出场,2026-05-22 05:30,VltClsSE,2136.47,1,2133.83,2.64,0.12,11.95,0.56,-1.62,-0.08,3308.57,0.33
4164,多头进场,2026-05-22 03:00,VltClsLE,2133.83,1,2133.83,2.64,0.12,11.95,0.56,-1.62,-0.08,3308.57,0.33
4165,空头出场,2026-05-22 07:00,VltClsLE,2134.24,1,2136.47,2.23,0.10,5.44,0.25,-0.41,-0.02,3310.8,0.33
4165,空头进场,2026-05-22 05:30,VltClsSE,2136.47,1,2136.47,2.23,0.10,5.44,0.25,-0.41,-0.02,3310.8,0.33
4166,多头出场,2026-05-22 08:00,VltClsSE,2130.56,1,2134.24,-3.68,-0.17,2.53,0.12,-6.97,-0.33,3307.12,0.33
4166,多头进场,2026-05-22 07:00,VltClsLE,2134.24,1,2134.24,-3.68,-0.17,2.53,0.12,-6.97,-0.33,3307.12,0.33
4167,空头出场,2026-05-22 08:30,VltClsLE,2134.7,1,2130.56,-4.14,-0.19,0.63,0.03,-4.14,-0.19,3302.98,0.33
4167,空头进场,2026-05-22 08:00,VltClsSE,2130.56,1,2130.56,-4.14,-0.19,0.63,0.03,-4.14,-0.19,3302.98,0.33
4168,多头出场,2026-05-22 09:15,VltClsSE,2129.99,1,2134.7,-4.71,-0.22,0.29,0.01,-7.14,-0.33,3298.27,0.33
4168,多头进场,2026-05-22 08:30,VltClsLE,2134.7,1,2134.7,-4.71,-0.22,0.29,0.01,-7.14,-0.33,3298.27,0.33
4169,空头出场,2026-05-22 09:45,VltClsLE,2135.57,1,2129.99,-5.58,-0.26,4.31,0.20,-5.58,-0.26,3292.69,0.33
4169,空头进场,2026-05-22 09:15,VltClsSE,2129.99,1,2129.99,-5.58,-0.26,4.31,0.20,-5.58,-0.26,3292.69,0.33
4170,多头出场,2026-05-22 12:15,VltClsSE,2138.36,1,2135.57,2.79,0.13,5.82,0.27,-1.1,-0.05,3295.48,0.33
4170,多头进场,2026-05-22 09:45,VltClsLE,2135.57,1,2135.57,2.79,0.13,5.82,0.27,-1.1,-0.05,3295.48,0.33
4171,空头出场,2026-05-22 15:15,VltClsLE,2130.56,1,2138.36,7.8,0.36,16.14,0.75,0,0.00,3303.28,0.33
