交易 #,类型,日期和时间,信号,价格 USD,大小（数量）,大小（价值）,净损益 USD,净损益 %,有利波动 USD,有利波动 %,不利波动 USD,不利波动 %,累计P&L USD,累计P&L %
863,多头出场,2026-04-09 04:00,short,2209.47,2,4462.96,-44.02,-0.99,1.38,0.03,-67.92,-1.52,6290.12,6.29
863,多头进场,2026-04-09 01:00,long,2231.48,2,4462.96,-44.02,-0.99,1.38,0.03,-67.92,-1.52,6290.12,6.29
864,空头出场,2026-04-10 01:00,long,2222.98,2,4418.94,-27.02,-0.61,102.88,2.33,-38.76,-0.88,6263.1,6.26
864,空头进场,2026-04-09 04:00,short,2209.47,2,4418.94,-27.02,-0.61,102.88,2.33,-38.76,-0.88,6263.1,6.26
865,多头出场,2026-04-10 07:00,short,2190.42,2,4445.96,-65.12,-1.46,44.06,0.99,-77.5,-1.74,6197.98,6.20
865,多头进场,2026-04-10 01:00,long,2222.98,2,4445.96,-65.12,-1.46,44.06,0.99,-77.5,-1.74,6197.98,6.20
866,空头出场,2026-04-10 13:00,long,2197.01,2,4380.84,-13.18,-0.30,23.96,0.55,-27.48,-0.63,6184.8,6.18
866,空头进场,2026-04-10 07:00,short,2190.42,2,4380.84,-13.18,-0.30,23.96,0.55,-27.48,-0.63,6184.8,6.18
867,多头出场,2026-04-10 16:00,short,2185.84,2,4394.02,-22.34,-0.51,2.72,0.06,-40.58,-0.92,6162.46,6.16
867,多头进场,2026-04-10 13:00,long,2197.01,2,4394.02,-22.34,-0.51,2.72,0.06,-40.58,-0.92,6162.46,6.16
868,空头出场,2026-04-10 19:00,long,2215.68,2,4371.68,-59.68,-1.37,0.06,0.00,-76.34,-1.75,6102.78,6.10
868,空头进场,2026-04-10 16:00,short,2185.84,2,4371.68,-59.68,-1.37,0.06,0.00,-76.34,-1.75,6102.78,6.10
869,多头出场,2026-04-11 13:00,short,2233.64,2,4431.36,35.92,0.81,82.7,1.87,-14.14,-0.32,6138.7,6.14
869,多头进场,2026-04-10 19:00,long,2215.68,2,4431.36,35.92,0.81,82.7,1.87,-14.14,-0.32,6138.7,6.14
870,空头出场,2026-04-11 19:00,long,2246.85,2,4467.28,-26.42,-0.59,5.94,0.13,-32.54,-0.73,6112.28,6.11
870,空头进场,2026-04-11 13:00,short,2233.64,2,4467.28,-26.42,-0.59,5.94,0.13,-32.54,-0.73,6112.28,6.11
871,多头出场,2026-04-11 22:00,short,2242.92,2,4493.7,-7.86,-0.17,1.1,0.02,-24.38,-0.54,6104.42,6.10
871,多头进场,2026-04-11 19:00,long,2246.85,2,4493.7,-7.86,-0.17,1.1,0.02,-24.38,-0.54,6104.42,6.10
872,空头出场,2026-04-12 01:00,long,2260.52,2,4485.84,-35.2,-0.78,1.54,0.03,-59.08,-1.32,6069.22,6.07
872,空头进场,2026-04-11 22:00,short,2242.92,2,4485.84,-35.2,-0.78,1.54,0.03,-59.08,-1.32,6069.22,6.07
873,多头出场,2026-04-12 10:00,short,2224.1,2,4521.04,-72.84,-1.61,138.42,3.06,-105.42,-2.33,5996.38,6.00
873,多头进场,2026-04-12 01:00,long,2260.52,2,4521.04,-72.84,-1.61,138.42,3.06,-105.42,-2.33,5996.38,6.00
874,空头出场,2026-04-13 01:00,long,2202.98,2,4448.2,42.24,0.95,94.38,2.12,-6.7,-0.15,6038.62,6.04
874,空头进场,2026-04-12 10:00,short,2224.1,2,4448.2,42.24,0.95,94.38,2.12,-6.7,-0.15,6038.62,6.04
875,多头出场,2026-04-13 07:00,short,2192.02,2,4405.96,-21.92,-0.50,30.38,0.69,-36.74,-0.83,6016.7,6.02
875,多头进场,2026-04-13 01:00,long,2202.98,2,4405.96,-21.92,-0.50,30.38,0.69,-36.74,-0.83,6016.7,6.02
876,空头出场,2026-04-13 22:00,long,2233.95,2,4384.04,-83.86,-1.91,32.58,0.74,-85.16,-1.94,5932.84,5.93
876,空头进场,2026-04-13 07:00,short,2192.02,2,4384.04,-83.86,-1.91,32.58,0.74,-85.16,-1.94,5932.84,5.93
877,多头出场,2026-04-14 22:00,short,2354.89,2,4467.9,241.88,5.41,362.86,8.12,-68.04,-1.52,6174.72,6.17
877,多头进场,2026-04-13 22:00,long,2233.95,2,4467.9,241.88,5.41,362.86,8.12,-68.04,-1.52,6174.72,6.17
878,空头出场,2026-04-15 16:00,long,2328.56,2,4709.78,52.66,1.12,101.9,2.16,-34.36,-0.73,6227.38,6.23
878,空头进场,2026-04-14 22:00,short,2354.89,2,4709.78,52.66,1.12,101.9,2.16,-34.36,-0.73,6227.38,6.23
879,多头出场,2026-04-16 16:00,short,2339.86,2,4657.12,22.6,0.49,115.62,2.48,-29.88,-0.64,6249.98,6.25
879,多头进场,2026-04-15 16:00,long,2328.56,2,4657.12,22.6,0.49,115.62,2.48,-29.88,-0.64,6249.98,6.25
880,空头出场,2026-04-17 04:00,long,2350.95,2,4679.72,-22.18,-0.47,107.2,2.29,-49.34,-1.05,6227.8,6.23
880,空头进场,2026-04-16 16:00,short,2339.86,2,4679.72,-22.18,-0.47,107.2,2.29,-49.34,-1.05,6227.8,6.23
881,多头出场,2026-04-17 10:00,short,2332.44,2,4701.9,-37.02,-0.79,12.7,0.27,-49.66,-1.06,6190.78,6.19
881,多头进场,2026-04-17 04:00,long,2350.95,2,4701.9,-37.02,-0.79,12.7,0.27,-49.66,-1.06,6190.78,6.19
882,空头出场,2026-04-17 16:00,long,2355.2,2,4664.88,-45.52,-0.98,28.08,0.60,-53.86,-1.15,6145.26,6.15
882,空头进场,2026-04-17 10:00,short,2332.44,2,4664.88,-45.52,-0.98,28.08,0.60,-53.86,-1.15,6145.26,6.15
883,多头出场,2026-04-18 07:00,short,2419.87,2,4710.4,129.34,2.75,219.26,4.65,-35.48,-0.75,6274.6,6.27
883,多头进场,2026-04-17 16:00,long,2355.2,2,4710.4,129.34,2.75,219.26,4.65,-35.48,-0.75,6274.6,6.27
884,空头出场,2026-04-19 19:00,long,2330.22,2,4839.74,179.3,3.70,237.76,4.91,-16.58,-0.34,6453.9,6.45
884,空头进场,2026-04-18 07:00,short,2419.87,2,4839.74,179.3,3.70,237.76,4.91,-16.58,-0.34,6453.9,6.45
885,多头出场,2026-04-20 01:00,short,2297.46,2,4660.44,-65.52,-1.41,40.92,0.88,-68.22,-1.46,6388.38,6.39
885,多头进场,2026-04-19 19:00,long,2330.22,2,4660.44,-65.52,-1.41,40.92,0.88,-68.22,-1.46,6388.38,6.39
886,空头出场,2026-04-20 16:00,long,2295.19,2,4594.92,4.54,0.10,86.42,1.88,-70.6,-1.54,6392.92,6.39
886,空头进场,2026-04-20 01:00,short,2297.46,2,4594.92,4.54,0.10,86.42,1.88,-70.6,-1.54,6392.92,6.39
887,多头出场,2026-04-21 07:00,short,2314.94,2,4590.38,39.5,0.86,104.8,2.28,-30.02,-0.65,6432.42,6.43
887,多头进场,2026-04-20 16:00,long,2295.19,2,4590.38,39.5,0.86,104.8,2.28,-30.02,-0.65,6432.42,6.43
888,空头出场,2026-04-21 16:00,long,2324.5,2,4629.88,-19.12,-0.41,27.32,0.59,-48.3,-1.04,6413.3,6.41
888,空头进场,2026-04-21 07:00,short,2314.94,2,4629.88,-19.12,-0.41,27.32,0.59,-48.3,-1.04,6413.3,6.41
889,多头出场,2026-04-21 22:00,short,2300.79,2,4649,-47.42,-1.02,27.24,0.59,-57.36,-1.23,6365.88,6.37
889,多头进场,2026-04-21 16:00,long,2324.5,2,4649,-47.42,-1.02,27.24,0.59,-57.36,-1.23,6365.88,6.37
890,空头出场,2026-04-22 04:00,long,2318.03,2,4601.58,-34.48,-0.75,27.26,0.59,-61.94,-1.35,6331.4,6.33
890,空头进场,2026-04-21 22:00,short,2300.79,2,4601.58,-34.48,-0.75,27.26,0.59,-61.94,-1.35,6331.4,6.33
891,多头出场,2026-04-23 04:00,short,2392.29,2,4636.06,148.52,3.20,211.28,4.56,-29.52,-0.64,6479.92,6.48
891,多头进场,2026-04-22 04:00,long,2318.03,2,4636.06,148.52,3.20,211.28,4.56,-29.52,-0.64,6479.92,6.48
892,空头出场,2026-04-24 04:00,long,2326.33,2,4784.58,131.92,2.76,211.42,4.42,-28.8,-0.60,6611.84,6.61
892,空头进场,2026-04-23 04:00,short,2392.29,2,4784.58,131.92,2.76,211.42,4.42,-28.8,-0.60,6611.84,6.61
893,多头出场,2026-04-24 10:00,short,2320.84,2,4652.66,-10.98,-0.24,26.46,0.57,-20.04,-0.43,6600.86,6.60
893,多头进场,2026-04-24 04:00,long,2326.33,2,4652.66,-10.98,-0.24,26.46,0.57,-20.04,-0.43,6600.86,6.60
894,空头出场,2026-04-24 19:00,long,2329.05,2,4641.68,-16.42,-0.35,39.34,0.85,-24.42,-0.53,6584.44,6.58
894,空头进场,2026-04-24 10:00,short,2320.84,2,4641.68,-16.42,-0.35,39.34,0.85,-24.42,-0.53,6584.44,6.58
895,多头出场,2026-04-24 22:00,short,2314.31,2,4658.1,-29.48,-0.63,7.02,0.15,-48,-1.03,6554.96,6.55
895,多头进场,2026-04-24 19:00,long,2329.05,2,4658.1,-29.48,-0.63,7.02,0.15,-48,-1.03,6554.96,6.55
896,空头出场,2026-04-25 01:00,long,2320.44,2,4628.62,-12.26,-0.26,23.2,0.50,-31.9,-0.69,6542.7,6.54
896,空头进场,2026-04-24 22:00,short,2314.31,2,4628.62,-12.26,-0.26,23.2,0.50,-31.9,-0.69,6542.7,6.54
897,多头出场,2026-04-25 07:00,short,2315.83,2,4640.88,-9.22,-0.20,16.94,0.37,-24.32,-0.52,6533.48,6.53
897,多头进场,2026-04-25 01:00,long,2320.44,2,4640.88,-9.22,-0.20,16.94,0.37,-24.32,-0.52,6533.48,6.53
898,空头出场,2026-04-25 16:00,long,2320.2,2,4631.66,-8.74,-0.19,7.38,0.16,-12.44,-0.27,6524.74,6.52
898,空头进场,2026-04-25 07:00,short,2315.83,2,4631.66,-8.74,-0.19,7.38,0.16,-12.44,-0.27,6524.74,6.52
899,多头出场,2026-04-25 19:00,short,2314.44,2,4640.4,-11.52,-0.25,7.52,0.16,-16.08,-0.35,6513.22,6.51
899,多头进场,2026-04-25 16:00,long,2320.2,2,4640.4,-11.52,-0.25,7.52,0.16,-16.08,-0.35,6513.22,6.51
900,空头出场,2026-04-25 22:00,long,2316.85,2,4628.88,-4.82,-0.10,3.62,0.08,-10.26,-0.22,6508.4,6.51
900,空头进场,2026-04-25 19:00,short,2314.44,2,4628.88,-4.82,-0.10,3.62,0.08,-10.26,-0.22,6508.4,6.51
901,多头出场,2026-04-26 01:00,short,2310.17,2,4633.7,-13.36,-0.29,4.96,0.11,-29.1,-0.63,6495.04,6.50
901,多头进场,2026-04-25 22:00,long,2316.85,2,4633.7,-13.36,-0.29,4.96,0.11,-29.1,-0.63,6495.04,6.50
902,空头出场,2026-04-26 04:00,long,2314.02,2,4620.34,-7.7,-0.17,4.32,0.09,-9.24,-0.20,6487.34,6.49
902,空头进场,2026-04-26 01:00,short,2310.17,2,4620.34,-7.7,-0.17,4.32,0.09,-9.24,-0.20,6487.34,6.49
903,多头出场,2026-04-26 10:00,short,2315.96,2,4628.04,3.88,0.08,14.46,0.31,-0.86,-0.02,6491.22,6.49
903,多头进场,2026-04-26 04:00,long,2314.02,2,4628.04,3.88,0.08,14.46,0.31,-0.86,-0.02,6491.22,6.49
904,空头出场,2026-04-26 13:00,long,2328.68,2,4631.92,-25.44,-0.55,16.74,0.36,-39.34,-0.85,6465.78,6.47
904,空头进场,2026-04-26 10:00,short,2315.96,2,4631.92,-25.44,-0.55,16.74,0.36,-39.34,-0.85,6465.78,6.47
905,多头出场,2026-04-27 13:00,short,2324.05,2,4657.36,-9.26,-0.20,152.06,3.26,-16.18,-0.35,6456.52,6.46
905,多头进场,2026-04-26 13:00,long,2328.68,2,4657.36,-9.26,-0.20,152.06,3.26,-16.18,-0.35,6456.52,6.46
906,空头出场,2026-04-28 07:00,long,2304.54,2,4648.1,39.02,0.84,113.06,2.43,-12.16,-0.26,6495.54,6.50
906,空头进场,2026-04-27 13:00,short,2324.05,2,4648.1,39.02,0.84,113.06,2.43,-12.16,-0.26,6495.54,6.50
907,多头出场,2026-04-28 10:00,short,2288.84,2,4609.08,-31.4,-0.68,11.76,0.26,-46.52,-1.01,6464.14,6.46
907,多头进场,2026-04-28 07:00,long,2304.54,2,4609.08,-31.4,-0.68,11.76,0.26,-46.52,-1.01,6464.14,6.46
908,空头出场,2026-04-29 01:00,long,2290.33,2,4577.68,-2.98,-0.07,60.98,1.33,-15.2,-0.33,6461.16,6.46
908,空头进场,2026-04-28 10:00,short,2288.84,2,4577.68,-2.98,-0.07,60.98,1.33,-15.2,-0.33,6461.16,6.46
909,多头出场,2026-04-29 22:00,short,2299.02,2,4580.66,17.38,0.38,111.6,2.44,-23.06,-0.50,6478.54,6.48
909,多头进场,2026-04-29 01:00,long,2290.33,2,4580.66,17.38,0.38,111.6,2.44,-23.06,-0.50,6478.54,6.48
910,空头出场,2026-04-30 16:00,long,2255.85,2,4598.04,86.34,1.88,156.42,3.40,-3.56,-0.08,6564.88,6.56
910,空头进场,2026-04-29 22:00,short,2299.02,2,4598.04,86.34,1.88,156.42,3.40,-3.56,-0.08,6564.88,6.56
911,多头出场,2026-05-01 07:00,short,2256.72,2,4511.7,1.74,0.04,36.52,0.81,-19.32,-0.43,6566.62,6.57
911,多头进场,2026-04-30 16:00,long,2255.85,2,4511.7,1.74,0.04,36.52,0.81,-19.32,-0.43,6566.62,6.57
912,空头出场,2026-05-01 10:00,long,2265.94,2,4513.44,-18.44,-0.41,0.04,0.00,-25.36,-0.56,6548.18,6.55
912,空头进场,2026-05-01 07:00,short,2256.72,2,4513.44,-18.44,-0.41,0.04,0.00,-25.36,-0.56,6548.18,6.55
913,多头出场,2026-05-02 04:00,short,2284.12,2,4531.88,36.36,0.80,115.82,2.56,-1.46,-0.03,6584.54,6.58
913,多头进场,2026-05-01 10:00,long,2265.94,2,4531.88,36.36,0.80,115.82,2.56,-1.46,-0.03,6584.54,6.58
914,空头出场,2026-05-02 10:00,long,2303.06,2,4568.24,-37.88,-0.83,2.26,0.05,-46.3,-1.01,6546.66,6.55
914,空头进场,2026-05-02 04:00,short,2284.12,2,4568.24,-37.88,-0.83,2.26,0.05,-46.3,-1.01,6546.66,6.55
915,多头出场,2026-05-02 13:00,short,2299.24,2,4606.12,-7.64,-0.17,9.86,0.21,-13.06,-0.28,6539.02,6.54
915,多头进场,2026-05-02 10:00,long,2303.06,2,4606.12,-7.64,-0.17,9.86,0.21,-13.06,-0.28,6539.02,6.54
916,空头出场,2026-05-02 16:00,long,2303.12,2,4598.48,-7.76,-0.17,4.58,0.10,-13.34,-0.29,6531.26,6.53
916,空头进场,2026-05-02 13:00,short,2299.24,2,4598.48,-7.76,-0.17,4.58,0.10,-13.34,-0.29,6531.26,6.53
917,多头出场,2026-05-02 19:00,short,2301.81,2,4606.24,-2.62,-0.06,8.72,0.19,-6.26,-0.14,6528.64,6.53
917,多头进场,2026-05-02 16:00,long,2303.12,2,4606.24,-2.62,-0.06,8.72,0.19,-6.26,-0.14,6528.64,6.53
918,空头出场,2026-05-02 22:00,long,2306.36,2,4603.62,-9.1,-0.20,1.5,0.03,-19.3,-0.42,6519.54,6.52
918,空头进场,2026-05-02 19:00,short,2301.81,2,4603.62,-9.1,-0.20,1.5,0.03,-19.3,-0.42,6519.54,6.52
919,多头出场,2026-05-03 10:00,short,2303.41,2,4612.72,-5.9,-0.13,69.68,1.51,-13.62,-0.30,6513.64,6.51
919,多头进场,2026-05-02 22:00,long,2306.36,2,4612.72,-5.9,-0.13,69.68,1.51,-13.62,-0.30,6513.64,6.51
920,空头出场,2026-05-03 16:00,long,2308.28,2,4606.82,-9.74,-0.21,11.46,0.25,-21.1,-0.46,6503.9,6.50
920,空头进场,2026-05-03 10:00,short,2303.41,2,4606.82,-9.74,-0.21,11.46,0.25,-21.1,-0.46,6503.9,6.50
921,多头出场,2026-05-04 07:00,short,2322.75,2,4616.56,28.94,0.63,95.48,2.07,-1.44,-0.03,6532.84,6.53
921,多头进场,2026-05-03 16:00,long,2308.28,2,4616.56,28.94,0.63,95.48,2.07,-1.44,-0.03,6532.84,6.53
922,空头出场,2026-05-04 10:00,long,2374.11,2,4645.5,-102.72,-2.21,27.08,0.58,-127.54,-2.75,6430.12,6.43
922,空头进场,2026-05-04 07:00,short,2322.75,2,4645.5,-102.72,-2.21,27.08,0.58,-127.54,-2.75,6430.12,6.43
923,多头出场,2026-05-04 16:00,short,2359.81,2,4748.22,-28.6,-0.60,48.24,1.02,-39.96,-0.84,6401.52,6.40
923,多头进场,2026-05-04 10:00,long,2374.11,2,4748.22,-28.6,-0.60,48.24,1.02,-39.96,-0.84,6401.52,6.40
924,空头出场,2026-05-04 22:00,long,2371.21,2,4719.62,-22.8,-0.48,91.04,1.93,-42.26,-0.90,6378.72,6.38
924,空头进场,2026-05-04 16:00,short,2359.81,2,4719.62,-22.8,-0.48,91.04,1.93,-42.26,-0.90,6378.72,6.38
925,多头出场,2026-05-05 04:00,short,2349.89,2,4742.42,-42.64,-0.90,15.58,0.33,-70.42,-1.48,6336.08,6.34
925,多头进场,2026-05-04 22:00,long,2371.21,2,4742.42,-42.64,-0.90,15.58,0.33,-70.42,-1.48,6336.08,6.34
926,空头出场,2026-05-05 10:00,long,2367.13,2,4699.78,-34.48,-0.73,10.76,0.23,-53.34,-1.13,6301.6,6.30
926,空头进场,2026-05-05 04:00,short,2349.89,2,4699.78,-34.48,-0.73,10.76,0.23,-53.34,-1.13,6301.6,6.30
927,多头出场,2026-05-06 01:00,short,2362.4,2,4734.26,-9.46,-0.20,62.82,1.33,-15.26,-0.32,6292.14,6.29
927,多头进场,2026-05-05 10:00,long,2367.13,2,4734.26,-9.46,-0.20,62.82,1.33,-15.26,-0.32,6292.14,6.29
928,空头出场,2026-05-06 04:00,long,2381.95,2,4724.8,-39.1,-0.83,0,0.00,-48.14,-1.02,6253.04,6.25
928,空头进场,2026-05-06 01:00,short,2362.4,2,4724.8,-39.1,-0.83,0,0.00,-48.14,-1.02,6253.04,6.25
929,多头出场,2026-05-06 07:00,short,2360.28,2,4763.9,-43.34,-0.91,11.4,0.24,-54.52,-1.14,6209.7,6.21
929,多头进场,2026-05-06 04:00,long,2381.95,2,4763.9,-43.34,-0.91,11.4,0.24,-54.52,-1.14,6209.7,6.21
930,空头出场,2026-05-06 16:00,long,2394.01,2,4720.56,-67.46,-1.43,11.08,0.23,-71.3,-1.51,6142.24,6.14
930,空头进场,2026-05-06 07:00,short,2360.28,2,4720.56,-67.46,-1.43,11.08,0.23,-71.3,-1.51,6142.24,6.14
931,多头出场,2026-05-06 22:00,short,2359.17,2,4788.02,-69.68,-1.46,58.76,1.23,-93.28,-1.95,6072.56,6.07
931,多头进场,2026-05-06 16:00,long,2394.01,2,4788.02,-69.68,-1.46,58.76,1.23,-93.28,-1.95,6072.56,6.07
932,空头出场,2026-05-08 16:00,long,2283.45,2,4718.34,151.44,3.21,186.66,3.96,-14.04,-0.30,6224,6.22
932,空头进场,2026-05-06 22:00,short,2359.17,2,4718.34,151.44,3.21,186.66,3.96,-14.04,-0.30,6224,6.22
933,多头出场,2026-05-09 19:00,short,2314.63,2,4566.9,62.36,1.37,82.84,1.81,-27.18,-0.60,6286.36,6.29
933,多头进场,2026-05-08 16:00,long,2283.45,2,4566.9,62.36,1.37,82.84,1.81,-27.18,-0.60,6286.36,6.29
934,空头出场,2026-05-10 01:00,long,2329.49,2,4629.26,-29.72,-0.64,29.14,0.63,-37.48,-0.81,6256.64,6.26
934,空头进场,2026-05-09 19:00,short,2314.63,2,4629.26,-29.72,-0.64,29.14,0.63,-37.48,-0.81,6256.64,6.26
935,多头出场,2026-05-10 13:00,short,2326.88,2,4658.98,-5.22,-0.11,17.04,0.37,-23.06,-0.49,6251.42,6.25
935,多头进场,2026-05-10 01:00,long,2329.49,2,4658.98,-5.22,-0.11,17.04,0.37,-23.06,-0.49,6251.42,6.25
936,空头出场,2026-05-10 16:00,long,2329.62,2,4653.76,-5.48,-0.12,2.16,0.05,-9.36,-0.20,6245.94,6.25
936,空头进场,2026-05-10 13:00,short,2326.88,2,4653.76,-5.48,-0.12,2.16,0.05,-9.36,-0.20,6245.94,6.25
937,多头出场,2026-05-10 19:00,short,2322.28,2,4659.24,-14.68,-0.32,6.82,0.15,-21.94,-0.47,6231.26,6.23
937,多头进场,2026-05-10 16:00,long,2329.62,2,4659.24,-14.68,-0.32,6.82,0.15,-21.94,-0.47,6231.26,6.23
938,空头出场,2026-05-10 22:00,long,2330.44,2,4644.56,-16.32,-0.35,3.6,0.08,-23.54,-0.51,6214.94,6.21
938,空头进场,2026-05-10 19:00,short,2322.28,2,4644.56,-16.32,-0.35,3.6,0.08,-23.54,-0.51,6214.94,6.21
939,多头出场,2026-05-11 04:00,short,2328.35,2,4660.88,-4.18,-0.09,77.66,1.67,-35.88,-0.77,6210.76,6.21
939,多头进场,2026-05-10 22:00,long,2330.44,2,4660.88,-4.18,-0.09,77.66,1.67,-35.88,-0.77,6210.76,6.21
940,空头出场,2026-05-11 07:00,long,2370.37,2,4656.7,-84.04,-1.80,9.18,0.20,-106.62,-2.29,6126.72,6.13
940,空头进场,2026-05-11 04:00,short,2328.35,2,4656.7,-84.04,-1.80,9.18,0.20,-106.62,-2.29,6126.72,6.13
941,多头出场,2026-05-11 10:00,short,2345.53,2,4740.74,-49.68,-1.05,8.2,0.17,-53.48,-1.13,6077.04,6.08
941,多头进场,2026-05-11 07:00,long,2370.37,2,4740.74,-49.68,-1.05,8.2,0.17,-53.48,-1.13,6077.04,6.08
942,空头出场,2026-05-12 01:00,long,2337.04,2,4691.06,16.98,0.36,80.96,1.73,-0.06,0.00,6094.02,6.09
942,空头进场,2026-05-11 10:00,short,2345.53,2,4691.06,16.98,0.36,80.96,1.73,-0.06,0.00,6094.02,6.09
943,多头出场,2026-05-12 10:00,short,2314.97,2,4674.08,-44.14,-0.94,17.42,0.37,-83.86,-1.79,6049.88,6.05
943,多头进场,2026-05-12 01:00,long,2337.04,2,4674.08,-44.14,-0.94,17.42,0.37,-83.86,-1.79,6049.88,6.05
944,空头出场,2026-05-13 04:00,long,2284.19,2,4629.94,61.56,1.33,117.86,2.55,-2.8,-0.06,6111.44,6.11
944,空头进场,2026-05-12 10:00,short,2314.97,2,4629.94,61.56,1.33,117.86,2.55,-2.8,-0.06,6111.44,6.11
945,多头出场,2026-05-13 07:00,short,2274.15,2,4568.38,-20.08,-0.44,12.24,0.27,-22.18,-0.49,6091.36,6.09
945,多头进场,2026-05-13 04:00,long,2284.19,2,4568.38,-20.08,-0.44,12.24,0.27,-22.18,-0.49,6091.36,6.09
946,空头出场,2026-05-13 10:00,long,2293.39,2,4548.3,-38.48,-0.85,2.5,0.05,-50.06,-1.10,6052.88,6.05
946,空头进场,2026-05-13 07:00,short,2274.15,2,4548.3,-38.48,-0.85,2.5,0.05,-50.06,-1.10,6052.88,6.05
947,多头出场,2026-05-13 22:00,short,2266.93,2,4586.78,-52.92,-1.15,58.72,1.28,-84.72,-1.85,5999.96,6.00
947,多头进场,2026-05-13 10:00,long,2293.39,2,4586.78,-52.92,-1.15,58.72,1.28,-84.72,-1.85,5999.96,6.00
948,空头出场,2026-05-14 13:00,long,2267.39,2,4533.86,-0.92,-0.02,66.08,1.46,-10.88,-0.24,5999.04,6.00
948,空头进场,2026-05-13 22:00,short,2266.93,2,4533.86,-0.92,-0.02,66.08,1.46,-10.88,-0.24,5999.04,6.00
949,多头出场,2026-05-14 19:00,short,2252.94,2,4534.78,-28.9,-0.64,12.42,0.27,-31.38,-0.69,5970.14,5.97
949,多头进场,2026-05-14 13:00,long,2267.39,2,4534.78,-28.9,-0.64,12.42,0.27,-31.38,-0.69,5970.14,5.97
950,空头出场,2026-05-14 22:00,long,2285.73,2,4505.88,-65.58,-1.46,14.7,0.33,-69.18,-1.54,5904.56,5.90
950,空头进场,2026-05-14 19:00,short,2252.94,2,4505.88,-65.58,-1.46,14.7,0.33,-69.18,-1.54,5904.56,5.90
951,多头出场,2026-05-15 07:00,short,2282.25,2,4571.46,-6.96,-0.15,64.9,1.42,-12.1,-0.26,5897.6,5.90
951,多头进场,2026-05-14 22:00,long,2285.73,2,4571.46,-6.96,-0.15,64.9,1.42,-12.1,-0.26,5897.6,5.90
952,空头出场,2026-05-16 10:00,long,2228.5,2,4564.5,107.5,2.36,154.7,3.39,-34.82,-0.76,6005.1,6.01
952,空头进场,2026-05-15 07:00,short,2282.25,2,4564.5,107.5,2.36,154.7,3.39,-34.82,-0.76,6005.1,6.01
953,多头出场,2026-05-16 13:00,short,2224.07,2,4457,-8.86,-0.20,1.48,0.03,-21.98,-0.49,5996.24,6.00
953,多头进场,2026-05-16 10:00,long,2228.5,2,4457,-8.86,-0.20,1.48,0.03,-21.98,-0.49,5996.24,6.00
954,空头出场,2026-05-17 07:00,long,2179.49,2,4448.14,89.16,2.00,124.76,2.80,-2.8,-0.06,6085.4,6.09
954,空头进场,2026-05-16 13:00,short,2224.07,2,4448.14,89.16,2.00,124.76,2.80,-2.8,-0.06,6085.4,6.09
955,多头出场,2026-05-17 10:00,short,2173.53,2,4358.98,-11.92,-0.27,10.36,0.24,-24.3,-0.56,6073.48,6.07
955,多头进场,2026-05-17 07:00,long,2179.49,2,4358.98,-11.92,-0.27,10.36,0.24,-24.3,-0.56,6073.48,6.07
956,空头出场,2026-05-17 13:00,long,2184.98,2,4347.06,-22.9,-0.53,0.46,0.01,-40.36,-0.93,6050.58,6.05
956,空头进场,2026-05-17 10:00,short,2173.53,2,4347.06,-22.9,-0.53,0.46,0.01,-40.36,-0.93,6050.58,6.05
957,多头出场,2026-05-18 01:00,short,2182.87,2,4369.96,-4.22,-0.10,24.4,0.56,-17.96,-0.41,6046.36,6.05
957,多头进场,2026-05-17 13:00,long,2184.98,2,4369.96,-4.22,-0.10,24.4,0.56,-17.96,-0.41,6046.36,6.05
958,空头出场,2026-05-18 04:00,long,2188.61,2,4365.74,-11.48,-0.26,9.1,0.21,-19.7,-0.45,6034.88,6.03
958,空头进场,2026-05-18 01:00,short,2182.87,2,4365.74,-11.48,-0.26,9.1,0.21,-19.7,-0.45,6034.88,6.03
959,多头出场,2026-05-18 07:00,short,2130.11,2,4377.22,-117,-2.67,10.4,0.24,-183.32,-4.19,5917.88,5.92
959,多头进场,2026-05-18 04:00,long,2188.61,2,4377.22,-117,-2.67,10.4,0.24,-183.32,-4.19,5917.88,5.92
960,空头出场,2026-05-18 19:00,long,2132.84,2,4260.22,-5.46,-0.13,51.44,1.21,-15.86,-0.37,5912.42,5.91
960,空头进场,2026-05-18 07:00,short,2130.11,2,4260.22,-5.46,-0.13,51.44,1.21,-15.86,-0.37,5912.42,5.91
961,多头出场,2026-05-18 22:00,short,2109.17,2,4265.68,-47.34,-1.11,46.54,1.09,-68.1,-1.60,5865.08,5.87
961,多头进场,2026-05-18 19:00,long,2132.84,2,4265.68,-47.34,-1.11,46.54,1.09,-68.1,-1.60,5865.08,5.87
962,空头出场,2026-05-19 04:00,long,2116.53,2,4218.34,-14.72,-0.35,61.18,1.45,-40.16,-0.95,5850.36,5.85
962,空头进场,2026-05-18 22:00,short,2109.17,2,4218.34,-14.72,-0.35,61.18,1.45,-40.16,-0.95,5850.36,5.85
963,多头出场,2026-05-19 19:00,short,2109.47,2,4233.06,-14.12,-0.33,56.14,1.33,-21.08,-0.50,5836.24,5.84
963,多头进场,2026-05-19 04:00,long,2116.53,2,4233.06,-14.12,-0.33,56.14,1.33,-21.08,-0.50,5836.24,5.84
964,空头出场,2026-05-20 01:00,long,2114.44,2,4218.94,-9.94,-0.24,31.36,0.74,-32.84,-0.78,5826.3,5.83
